,race_id,venue,race_no,config,surface,distance,going,prize,race_class,place_combination1,place_combination2
4705,4705,0,2,0,0,1400,0,575000,5,7,12
4706,4706,0,3,0,0,1200,0,760000,4,10,6
4707,4707,0,4,0,0,1200,0,760000,4,13,11
4708,4708,0,5,0,0,1600,0,760000,4,12,3
4709,4709,0,6,0,0,1400,0,760000,4,2,3
4710,4710,0,7,0,1,1200,1,1060000,3,4,10
4711,4711,0,8,0,0,1400,0,2200000,1,4,5
4712,4712,0,9,0,0,1400,0,1060000,3,7,1
4713,4713,0,10,0,0,1600,0,1060000,3,12,6
4714,4714,1,1,2,0,1000,1,575000,5,3,10
4715,4715,1,2,2,0,1650,1,575000,5,10,5
4716,4716,1,3,2,0,1200,1,760000,4,9,10
4717,4717,1,4,2,0,1650,1,760000,4,12,3
4718,4718,1,5,2,0,1200,1,1060000,3,10,4
4719,4719,1,6,2,0,1800,1,1060000,3,11,4
4720,4720,1,7,2,0,1650,1,1500000,2,8,11
4721,4721,1,8,2,0,1650,1,1060000,3,1,12
4722,4722,0,1,3,0,1600,0,575000,5,4,13
4723,4723,0,2,3,0,1200,0,800000,4,7,11
4724,4724,0,3,3,0,1200,0,760000,4,7,5
4725,4725,0,4,3,0,1200,0,1060000,3,9,8
4726,4726,0,5,3,0,1400,0,760000,4,9,11
4727,4727,0,6,3,0,2000,0,760000,4,6,1
4728,4728,0,7,3,0,1200,0,3875000,12,10,13
4729,4729,0,8,3,0,1600,0,3875000,12,4,1
4730,4730,0,9,3,0,2000,0,3875000,12,3,1
4731,4731,0,10,3,0,1400,0,1060000,3,7,2
4732,4732,0,11,3,0,1200,0,1500000,2,9,2
4733,4733,1,1,4,0,1650,0,760000,4,7,12
4734,4734,1,2,4,0,1000,0,760000,4,4,1
4735,4735,1,3,4,0,1200,0,760000,4,1,7
4736,4736,1,4,4,0,1800,0,575000,5,8,1
4737,4737,1,5,4,0,1650,0,760000,4,8,7
4738,4738,1,6,4,0,1200,0,1060000,3,12,1
4739,4739,1,7,4,0,1200,0,1500000,2,2,4
4740,4740,1,8,4,0,1650,0,1060000,3,4,5
4741,4741,0,1,4,0,1400,0,575000,5,3,1
4742,4742,0,2,4,0,1400,0,760000,4,7,9
4743,4743,0,3,4,0,1200,0,760000,4,3,8
4744,4744,0,4,4,0,1000,0,760000,4,6,4
4745,4745,0,5,4,0,1200,0,1060000,3,11,3
4746,4746,0,6,4,0,1600,0,760000,4,1,9
4747,4747,0,7,4,0,1600,0,2200000,1,3,5
4748,4748,0,8,4,0,1600,0,1060000,3,9,5
4749,4749,0,9,4,0,1400,0,1500000,2,7,10
4750,4750,0,10,4,0,1400,0,1060000,3,8,1
4751,4751,1,1,5,0,1000,1,575000,5,1,5
4752,4752,1,2,5,0,1650,1,575000,5,6,4
4753,4753,1,3,5,0,1000,1,1500000,2,2,7
4754,4754,1,4,5,0,1200,1,760000,4,9,2
4755,4755,1,5,5,0,1200,1,760000,4,2,3
4756,4756,1,6,5,0,1800,1,760000,4,2,12
4757,4757,1,7,5,0,2200,1,1060000,3,5,4
4758,4758,1,8,5,0,1200,1,1060000,3,5,4
4759,4759,0,1,5,0,1200,0,760000,4,10,2
4760,4760,0,2,0,1,1200,1,575000,5,5,4
4761,4761,0,3,5,0,1400,0,800000,4,8,2
4762,4762,0,4,0,1,1800,1,575000,5,3,2
4763,4763,0,5,0,1,1650,1,760000,4,2,1
4764,4764,0,6,5,0,1400,0,1060000,3,3,2
4765,4765,0,7,0,1,1200,1,760000,4,4,1
4766,4766,0,8,0,1,1200,1,1060000,3,12,11
4767,4767,0,9,5,0,1000,0,1060000,3,3,6
4768,4768,0,10,0,1,1200,1,1500000,2,4,12
4769,4769,0,11,0,1,1650,1,1060000,3,10,12
4770,4770,1,1,0,0,1200,1,575000,5,4,8
4771,4771,1,2,0,0,1200,1,760000,4,10,3
4772,4772,1,3,0,0,1000,1,1060000,3,3,9
4773,4773,1,4,0,0,1650,1,912000,4,4,9
4774,4774,1,5,0,0,1000,1,912000,4,10,1
4775,4775,1,6,0,0,1800,1,1500000,2,2,10
4776,4776,1,7,0,0,1650,1,912000,4,9,8
4777,4777,1,8,0,0,1650,1,1272000,3,7,10
4778,4778,1,9,0,0,1200,1,1060000,3,8,6
4779,4779,0,1,0,0,1400,0,2200000,1,4,6
4780,4780,0,2,0,0,1800,0,1060000,3,1,12
4781,4781,0,3,0,0,1200,0,1060000,3,12,4
4782,4782,0,4,0,0,2400,0,16500000,11,1,8
4783,4783,0,5,0,0,1200,0,18500000,11,9,8
4784,4784,0,6,0,0,1200,0,1500000,2,10,6
4785,4785,0,7,0,0,1600,0,23000000,11,1,2
4786,4786,0,8,0,0,2000,0,25000000,11,2,3
4787,4787,0,9,0,0,1400,0,1060000,3,3,9
4788,4788,0,10,0,0,1600,0,1500000,2,11,2
4789,4789,1,1,2,0,1650,0,575000,5,6,7
4790,4790,1,2,2,0,1200,0,760000,4,9,3
4791,4791,1,3,2,0,1800,0,575000,5,6,3
4792,4792,1,4,2,0,2200,0,760000,4,1,6
4793,4793,1,5,2,0,1650,0,760000,4,4,2
4794,4794,1,6,2,0,1200,0,1060000,3,5,11
4795,4795,1,7,2,0,1200,0,2200000,1,6,2
4796,4796,1,8,2,0,1650,0,1060000,3,8,12
4797,4797,0,1,1,0,1000,0,760000,4,4,1
4798,4798,0,2,1,0,1400,0,575000,5,5,1
4799,4799,0,3,0,1,1200,1,760000,4,12,2
4800,4800,0,4,1,0,1600,0,760000,4,12,8
4801,4801,0,5,1,0,1400,0,760000,4,1,3
4802,4802,0,6,1,0,1600,0,1060000,3,4,8
4803,4803,0,7,1,0,1000,0,1060000,3,11,2
4804,4804,0,8,0,1,1200,1,1060000,3,3,2
4805,4805,0,9,0,1,1650,1,1500000,2,6,8
4806,4806,0,10,1,0,1400,0,1060000,3,6,1
4807,4807,0,1,0,1,1650,3,575000,5,9,1
4808,4808,0,2,3,0,1200,1,575000,5,12,11
4809,4809,0,3,3,0,1000,1,760000,4,5,3
4810,4810,0,4,3,0,1400,0,2000000,0,3,4
4811,4811,0,5,0,1,1800,3,760000,4,9,8
4812,4812,0,6,3,0,1200,0,760000,4,5,3
4813,4813,0,7,3,0,1400,0,760000,4,11,1
4814,4814,0,8,3,0,1400,0,1060000,3,2,7
4815,4815,0,9,3,0,2000,0,1060000,3,9,7
4816,4816,0,10,3,0,1200,0,1060000,3,10,11
4817,4817,0,11,3,0,1400,0,1500000,2,14,8
4818,4818,0,1,4,0,1800,0,575000,5,7,1
4819,4819,0,2,4,0,1000,0,1500000,2,4,8
4820,4820,0,3,4,0,1400,0,575000,5,12,5
4821,4821,0,4,4,0,1200,0,760000,4,1,11
4822,4822,0,5,4,0,1400,0,760000,4,2,14
4823,4823,0,6,4,0,1600,0,760000,4,7,13
4824,4824,0,7,4,0,1200,0,760000,4,3,1
4825,4825,0,8,4,0,1000,0,1060000,3,5,4
4826,4826,0,9,4,0,1400,0,2750000,13,5,8
4827,4827,0,10,4,0,1200,0,1060000,3,7,12
4828,4828,0,11,4,0,1600,0,1060000,3,7,8
4829,4829,0,1,5,0,1000,0,575000,5,12,2
4830,4830,0,2,5,0,1600,0,575000,5,7,5
4831,4831,0,3,0,1,1200,1,760000,4,5,7
4832,4832,0,4,5,0,1400,0,760000,4,5,2
4833,4833,0,5,0,1,1200,1,760000,4,3,6
4834,4834,0,6,5,0,1800,0,760000,4,9,2
4835,4835,0,7,5,0,1200,0,1060000,3,6,3
4836,4836,0,8,0,1,1200,1,1060000,3,10,4
4837,4837,0,9,5,0,1400,0,1060000,3,13,8
4838,4838,0,10,5,0,1600,0,1500000,2,1,2
4839,4839,1,1,0,0,1650,1,575000,5,10,8
4840,4840,1,2,0,0,1000,1,760000,4,3,9
4841,4841,1,3,0,0,1200,1,760000,4,8,3
4842,4842,1,4,0,0,1650,1,760000,4,7,4
4843,4843,1,5,0,0,1800,1,1060000,3,9,10
4844,4844,1,6,0,0,1800,1,2750000,13,4,5
4845,4845,1,7,0,0,1200,1,1060000,3,2,10
4846,4846,1,8,0,0,1650,1,1060000,3,9,2
4847,4847,0,1,0,1,1200,1,575000,5,6,3
4848,4848,0,2,0,1,1650,1,760000,4,7,5
4849,4849,0,3,0,0,1200,0,760000,4,14,4
4850,4850,0,4,0,0,1200,0,1500000,2,2,9
4851,4851,0,5,0,0,1400,0,760000,4,4,14
4852,4852,0,6,0,0,1600,0,760000,4,9,10
4853,4853,0,7,0,1,1200,1,2200000,1,6,2
4854,4854,0,8,0,0,1000,0,1060000,3,7,11
4855,4855,0,9,0,0,1600,0,1060000,3,9,5
4856,4856,0,10,0,0,1400,0,1060000,3,7,1
4857,4857,1,1,2,0,1800,1,575000,5,4,1
4858,4858,1,2,2,0,1200,1,760000,4,6,10
4859,4859,1,3,2,0,1200,1,760000,4,3,5
4860,4860,1,4,2,0,1800,1,760000,4,2,11
4861,4861,1,5,2,0,1650,1,760000,4,1,12
4862,4862,1,6,2,0,1000,1,1060000,3,10,11
4863,4863,1,7,2,0,1200,1,1060000,3,5,3
4864,4864,1,8,2,0,1650,1,1060000,3,2,9
4865,4865,0,1,1,0,1200,0,760000,4,6,1
4866,4866,0,2,1,0,1000,0,760000,4,1,8
4867,4867,0,3,1,0,1400,0,2200000,1,3,1
4868,4868,0,4,1,0,1400,0,575000,5,5,8
4869,4869,0,5,1,0,1600,0,760000,4,8,5
4870,4870,0,6,1,0,1400,0,760000,4,2,13
4871,4871,0,7,1,0,1800,0,1060000,3,10,2
4872,4872,0,8,1,0,1600,0,8000000,11,3,1
4873,4873,0,9,1,0,1400,0,1060000,3,12,8
4874,4874,0,10,1,0,1800,0,1500000,2,7,2
4875,4875,1,1,4,0,1200,1,575000,5,8,5
4876,4876,1,2,4,0,1200,1,760000,4,1,3
4877,4877,1,3,4,0,1650,1,760000,4,10,12
4878,4878,1,4,4,0,1000,1,760000,4,1,10
4879,4879,1,5,4,0,1200,1,1060000,3,3,8
4880,4880,1,6,4,0,1200,1,1500000,2,12,5
4881,4881,1,7,4,0,1650,1,1060000,3,5,8
4882,4882,1,8,4,0,1650,1,1500000,2,10,7
4883,4883,0,1,0,1,1650,4,575000,5,10,2
4884,4884,0,2,3,0,2000,0,760000,4,11,1
4885,4885,0,3,0,1,1200,4,760000,4,11,12
4886,4886,0,4,3,0,1400,0,760000,4,8,10
4887,4887,0,5,3,0,1200,0,1060000,3,9,14
4888,4888,0,6,0,1,1800,4,1060000,3,2,14
4889,4889,0,7,3,0,1000,0,6600000,11,1,5
4890,4890,0,8,3,0,1600,0,10000000,11,1,7
4891,4891,0,9,3,0,1200,0,1060000,3,6,2
4892,4892,0,10,3,0,1400,0,1500000,2,9,11
4893,4893,1,1,5,0,1650,1,575000,5,6,9
4894,4894,1,2,5,0,1200,1,760000,4,4,7
4895,4895,1,3,5,0,1000,1,760000,4,6,11
4896,4896,1,4,5,0,1650,1,760000,4,1,5
4897,4897,1,5,5,0,1200,1,1060000,3,5,2
4898,4898,1,6,5,0,1800,1,1500000,2,4,9
4899,4899,1,7,5,0,1000,1,1060000,3,1,7
4900,4900,1,8,5,0,1650,1,1060000,3,2,8
4901,4901,0,1,4,0,1400,0,575000,5,9,14
4902,4902,0,2,4,0,1000,0,760000,4,4,8
4903,4903,0,3,4,0,1400,0,760000,4,3,2
4904,4904,0,4,4,0,1800,0,575000,5,2,9
4905,4905,0,5,4,0,1200,0,760000,4,2,9
4906,4906,0,6,4,0,1000,0,1060000,3,3,2
4907,4907,0,7,4,0,1200,0,2200000,1,6,8
4908,4908,0,8,4,0,1200,0,1060000,3,2,12
4909,4909,0,9,4,0,1400,0,1060000,3,13,3
4910,4910,0,10,4,0,1600,0,1500000,2,11,5
4911,4911,1,1,0,0,1650,1,575000,5,10,1
4912,4912,1,2,0,0,1000,1,575000,5,10,7
4913,4913,1,3,0,0,1200,1,760000,4,5,7
4914,4914,1,4,0,0,1800,1,760000,4,2,4
4915,4915,1,5,0,0,1200,1,1060000,3,6,8
4916,4916,1,6,0,0,1650,1,760000,4,7,1
4917,4917,1,7,0,0,1200,1,1060000,3,7,6
4918,4918,1,8,0,0,1800,1,1060000,3,10,1
4919,4919,0,1,0,1,1200,1,575000,5,1,8
4920,4920,0,2,5,0,1000,0,760000,4,14,8
4921,4921,0,3,5,0,1400,0,760000,4,12,9
4922,4922,0,4,0,1,1200,1,760000,4,11,4
4923,4923,0,5,5,0,1600,0,760000,4,3,9
4924,4924,0,6,0,1,1200,1,1060000,3,4,8
4925,4925,0,7,5,0,1200,0,1060000,3,7,2
4926,4926,0,8,5,0,1800,0,2750000,13,2,11
4927,4927,0,9,5,0,1600,0,1060000,3,3,1
4928,4928,0,10,5,0,1400,0,1500000,2,13,10
4929,4929,1,1,2,0,2200,0,575000,5,12,10
4930,4930,1,2,2,0,1650,0,760000,4,11,3
4931,4931,1,3,2,0,1200,0,760000,4,9,12
4932,4932,1,4,2,0,1200,0,760000,4,3,10
4933,4933,1,5,2,0,1000,0,1060000,3,1,6
4934,4934,1,6,2,0,1650,0,1060000,3,10,5
4935,4935,1,7,2,0,1200,0,1060000,3,8,9
4936,4936,1,8,2,0,1200,0,1500000,2,5,10
4937,4937,0,1,0,0,1600,0,575000,5,4,10
4938,4938,0,2,0,0,1800,1,760000,4,5,1
4939,4939,0,3,0,0,1400,1,760000,4,10,1
4940,4940,0,4,0,1,1650,8,760000,4,2,11
4941,4941,0,5,0,0,2000,1,1500000,2,11,4
4942,4942,0,6,0,1,1650,8,1060000,3,14,10
4943,4943,0,7,0,0,1200,1,6600000,11,1,2
4944,4944,0,8,0,0,1400,1,1060000,3,3,4
4945,4945,0,9,0,0,1800,1,6000000,11,4,9
4946,4946,0,10,0,0,1600,1,1500000,2,2,4
4947,4947,0,1,1,0,1200,1,760000,4,1,4
4948,4948,0,2,1,0,1400,1,575000,5,2,10
4949,4949,0,3,1,0,1200,1,760000,4,5,4
4950,4950,0,4,1,0,1600,1,760000,4,6,2
4951,4951,0,5,1,0,1400,1,760000,4,4,12
4952,4952,0,6,1,0,1200,1,1060000,3,4,1
4953,4953,0,7,1,0,2000,1,1060000,3,2,8
4954,4954,0,8,1,0,1400,1,2200000,1,1,2
4955,4955,0,9,1,0,1200,1,1500000,2,5,1
4956,4956,0,10,1,0,1600,1,1060000,3,10,2
4957,4957,0,11,1,0,1400,1,1060000,3,14,7
4958,4958,1,1,4,0,1200,1,575000,5,5,10
4959,4959,1,2,4,0,1000,1,760000,4,9,10
4960,4960,1,3,4,0,2200,1,760000,4,12,6
4961,4961,1,4,4,0,1200,1,760000,4,1,7
4962,4962,1,5,4,0,1650,1,760000,4,11,1
4963,4963,1,6,4,0,1200,1,1060000,3,2,6
4964,4964,1,7,4,0,1650,1,1060000,3,9,1
4965,4965,1,8,4,0,1200,1,1060000,3,8,3
4966,4966,1,9,4,0,1650,1,1500000,2,10,1
4967,4967,0,1,3,0,2000,0,575000,5,7,11
4968,4968,0,2,0,1,1200,1,760000,4,4,7
4969,4969,0,3,3,0,1400,0,760000,4,3,13
4970,4970,0,4,3,0,1200,0,760000,4,4,13
4971,4971,0,5,0,1,1200,1,2200000,1,8,5
4972,4972,0,6,3,0,1400,0,1060000,3,12,10
4973,4973,0,7,3,0,2000,0,10000000,11,1,8
4974,4974,0,8,3,0,1600,0,1060000,3,7,1
4975,4975,0,9,3,0,1200,0,1060000,3,1,4
4976,4976,0,10,3,0,1800,0,1500000,2,11,6
4977,4977,1,1,0,0,1000,1,575000,5,10,7
4978,4978,1,2,0,0,1200,1,760000,4,10,2
4979,4979,1,3,0,0,1650,1,575000,5,6,1
4980,4980,1,4,0,0,1200,1,760000,4,3,4
4981,4981,1,5,0,0,1650,1,760000,4,1,12
4982,4982,1,6,0,0,1650,1,760000,4,10,9
4983,4983,1,7,0,0,1200,1,1060000,3,7,4
4984,4984,1,8,0,0,1800,1,1060000,3,6,5
4985,4985,1,9,0,0,1650,1,1060000,3,1,3
4986,4986,0,1,0,1,1650,1,575000,5,2,11
4987,4987,0,2,5,0,1000,0,760000,4,9,11
4988,4988,0,3,0,1,1650,1,760000,4,2,5
4989,4989,0,4,5,0,1400,0,760000,4,9,1
4990,4990,0,5,5,0,1800,0,760000,4,3,1
4991,4991,0,6,5,0,1600,0,1500000,2,3,1
4992,4992,0,7,0,1,1200,1,1060000,3,3,8
4993,4993,0,8,5,0,1000,0,1060000,3,1,9
4994,4994,0,9,5,0,1400,0,2400000,13,9,11
4995,4995,0,10,5,0,1400,0,1060000,3,13,7
4996,4996,1,1,2,0,1800,1,575000,5,10,4
4997,4997,1,2,2,0,1000,1,760000,4,12,4
4998,4998,1,3,2,0,1650,1,760000,4,7,8
4999,4999,1,4,2,0,1650,1,1060000,3,4,8
5000,5000,1,5,2,0,1200,1,760000,4,1,9
5001,5001,1,6,2,0,1650,1,1060000,3,8,5
5002,5002,1,7,2,0,1000,1,1060000,3,2,4
5003,5003,1,8,2,0,1200,1,1060000,3,12,5
5004,5004,1,9,2,0,1200,1,1500000,2,7,4
5005,5005,0,1,0,0,1400,1,575000,5,1,2
5006,5006,0,2,0,0,1200,1,760000,4,10,2
5007,5007,0,3,0,0,1400,1,760000,4,12,9
5008,5008,0,4,0,0,1600,1,760000,4,13,7
5009,5009,0,5,0,0,1800,1,1060000,3,6,4
5010,5010,0,6,0,0,1200,1,1060000,3,4,10
5011,5011,0,7,0,0,1400,1,10000000,11,1,6
5012,5012,0,8,0,0,1400,1,1060000,3,12,13
5013,5013,0,9,0,0,2000,1,18000000,11,1,9
5014,5014,0,10,0,0,1400,1,1500000,2,2,5
5015,5015,1,1,4,0,1650,1,575000,5,11,2
5016,5016,1,2,4,0,1200,1,760000,4,8,11
5017,5017,1,3,4,0,1200,1,760000,4,6,3
5018,5018,1,4,4,0,1800,1,760000,4,8,11
5019,5019,1,5,4,0,1650,1,760000,4,2,3
5020,5020,1,6,4,0,1800,1,1500000,2,4,8
5021,5021,1,7,4,0,1650,1,1060000,3,10,8
5022,5022,1,8,4,0,1200,1,1060000,3,4,7
5023,5023,0,1,0,1,1800,1,575000,5,8,6
5024,5024,0,2,5,0,1000,1,760000,4,6,11
5025,5025,0,3,5,0,1400,1,575000,5,13,12
5026,5026,0,4,0,1,1200,1,760000,4,7,10
5027,5027,0,5,5,0,1400,1,760000,4,11,8
5028,5028,0,6,5,0,1000,1,1060000,3,1,2
5029,5029,0,7,5,0,1200,1,1060000,3,9,11
5030,5030,0,8,5,0,1600,1,1060000,3,13,9
5031,5031,0,9,5,0,1200,1,1500000,2,12,4
5032,5032,0,10,5,0,1400,1,1060000,3,5,9
5033,5033,0,1,0,1,1200,4,575000,5,3,9
5034,5034,0,2,0,1,1800,4,760000,4,8,7
5035,5035,0,3,0,1,1200,4,1060000,3,3,11
5036,5036,0,4,0,1,1650,4,760000,4,2,4
5037,5037,0,5,0,1,1650,4,1500000,2,1,9
5038,5038,0,6,0,1,1200,4,760000,4,2,9
5039,5039,0,7,0,1,1200,4,1060000,3,1,2
5040,5040,0,8,0,1,1800,4,1060000,3,13,5
5041,5041,0,1,1,0,1600,1,575000,5,2,14
5042,5042,0,2,1,0,1200,1,575000,5,5,3
5043,5043,0,3,1,0,1200,1,760000,4,7,9
5044,5044,0,4,1,0,1400,1,760000,4,3,13
5045,5045,0,5,1,0,1200,1,1060000,3,5,11
5046,5046,0,6,1,0,1600,1,760000,4,2,10
5047,5047,0,7,1,0,1400,1,1060000,3,10,4
5048,5048,0,8,1,0,1200,1,1060000,3,5,10
5049,5049,0,9,1,0,1800,1,2750000,13,6,13
5050,5050,0,10,1,0,1400,1,1500000,2,4,6
5051,5051,1,1,0,0,1800,0,575000,5,8,5
5052,5052,1,2,0,0,1000,0,760000,4,2,7
5053,5053,1,3,0,0,1650,0,760000,4,10,7
5054,5054,1,4,0,0,1200,0,760000,4,10,3
5055,5055,1,5,0,0,1650,0,1500000,2,3,9
5056,5056,1,6,0,0,1200,0,1500000,2,7,9
5057,5057,1,7,0,0,1650,0,1060000,3,7,6
5058,5058,1,8,0,0,1200,0,1060000,3,8,7
5059,5059,1,9,0,0,1800,0,1060000,3,1,3
5060,5060,0,1,3,0,1400,0,575000,5,8,2
5061,5061,0,2,3,0,2000,0,760000,4,14,5
5062,5062,0,3,3,0,1400,0,760000,4,5,10
5063,5063,0,4,3,0,1200,0,760000,4,6,12
5064,5064,0,5,3,0,1400,0,1060000,3,10,11
5065,5065,0,6,3,0,1600,0,760000,4,7,8
5066,5066,0,7,3,0,1600,0,3875000,12,1,4
5067,5067,0,8,3,0,1600,0,1060000,3,6,4
5068,5068,0,9,3,0,1000,0,2750000,13,12,10
5069,5069,0,10,3,0,1200,0,1060000,3,7,11
5070,5070,0,1,4,0,1000,1,800000,6,7,5
5071,5071,0,2,4,0,1200,1,575000,5,3,12
5072,5072,0,3,0,1,1650,1,575000,5,12,8
5073,5073,0,4,0,1,1200,1,760000,4,3,10
5074,5074,0,5,4,0,1000,1,760000,4,5,1
5075,5075,0,6,4,0,1400,1,760000,4,2,10
5076,5076,0,7,4,0,2200,1,1060000,3,3,8
5077,5077,0,8,4,0,1200,1,1060000,3,5,8
5078,5078,0,9,0,1,1650,1,1060000,3,5,9
5079,5079,0,10,4,0,1400,1,1060000,3,13,9
5080,5080,0,11,4,0,1600,1,1500000,2,10,12
5081,5081,1,1,2,0,1200,0,760000,4,4,2
5082,5082,1,2,2,0,2200,0,575000,5,12,8
5083,5083,1,3,2,0,1650,0,760000,4,7,1
5084,5084,1,4,2,0,1650,0,760000,4,1,11
5085,5085,1,5,2,0,1200,0,1060000,3,11,12
5086,5086,1,6,2,0,1200,0,760000,4,3,2
5087,5087,1,7,2,0,1000,0,1060000,3,8,1
5088,5088,1,8,2,0,1650,0,1060000,3,9,2
5089,5089,0,1,5,0,1400,0,575000,5,5,9
5090,5090,0,2,5,0,1800,0,760000,4,3,8
5091,5091,0,3,5,0,1200,0,760000,4,3,1
5092,5092,0,4,5,0,1400,0,760000,4,1,11
5093,5093,0,5,5,0,2200,0,1500000,2,2,13
5094,5094,0,6,0,1,1650,1,760000,4,12,6
5095,5095,0,7,5,0,1000,0,1060000,3,11,1
5096,5096,0,8,0,1,1200,1,1060000,3,2,7
5097,5097,0,9,5,0,1600,0,1060000,3,5,10
5098,5098,0,10,5,0,1400,0,1060000,3,8,14
5099,5099,1,1,4,0,1000,0,575000,5,11,2
5100,5100,1,2,4,0,1200,0,760000,4,8,4
5101,5101,1,3,4,0,1650,0,760000,4,5,3
5102,5102,1,4,4,0,1000,0,760000,4,6,5
5103,5103,1,5,4,0,1650,0,760000,4,4,5
5104,5104,1,6,4,0,1200,0,1060000,3,5,8
5105,5105,1,7,4,0,1650,0,1060000,3,5,12
5106,5106,1,8,4,0,1200,0,1500000,2,12,7
5107,5107,0,1,0,0,2000,0,575000,5,11,13
5108,5108,0,2,0,0,1400,0,760000,4,7,5
5109,5109,0,3,0,0,1600,0,760000,4,13,2
5110,5110,0,4,0,0,1200,0,760000,4,10,7
5111,5111,0,5,0,0,1800,0,1060000,3,9,2
5112,5112,0,6,0,0,1400,0,1060000,3,3,14
5113,5113,0,7,0,0,1200,0,3875000,12,5,1
5114,5114,0,8,0,0,2000,0,20000000,11,3,9
5115,5115,0,9,0,0,1400,0,1500000,2,4,1
5116,5116,0,10,0,0,1200,0,1060000,3,14,10
5117,5117,1,1,5,0,1200,0,575000,5,11,6
5118,5118,1,2,5,0,1200,0,760000,4,1,11
5119,5119,1,3,5,0,1000,0,760000,4,1,2
5120,5120,1,4,5,0,1650,0,575000,5,7,4
5121,5121,1,5,5,0,2200,0,760000,4,10,1
5122,5122,1,6,5,0,1000,0,1060000,3,4,9
5123,5123,1,7,5,0,1200,0,1060000,3,10,1
5124,5124,1,8,5,0,1650,0,1060000,3,11,12
5125,5125,0,1,1,0,1200,0,800000,6,9,3
5126,5126,0,2,1,0,1400,0,575000,5,7,11
5127,5127,0,3,1,0,1000,0,760000,4,4,1
5128,5128,0,4,1,0,1200,0,760000,4,9,14
5129,5129,0,5,1,0,1600,0,760000,4,7,5
5130,5130,0,6,1,0,1400,0,760000,4,10,8
5131,5131,0,7,1,0,1600,0,1060000,3,9,4
5132,5132,0,8,1,0,1600,0,14000000,11,1,4
5133,5133,0,9,1,0,1000,0,1500000,2,9,12
5134,5134,0,10,1,0,1200,0,1060000,3,11,1
5135,5135,0,11,1,0,1400,0,1060000,3,4,5
5136,5136,1,1,0,0,1800,1,575000,5,5,10
5137,5137,1,2,0,0,1200,0,760000,4,9,11
5138,5138,1,3,0,0,1650,0,760000,4,9,10
5139,5139,1,4,0,0,1200,0,1060000,3,3,7
5140,5140,1,5,0,0,1200,0,760000,4,6,9
5141,5141,1,6,0,0,2200,0,1060000,3,6,1
5142,5142,1,7,0,0,1200,0,1060000,3,9,5
5143,5143,1,8,0,0,1650,0,1500000,2,10,3
5144,5144,0,1,0,1,1650,1,575000,5,11,6
5145,5145,0,2,3,0,2000,0,760000,4,5,11
5146,5146,0,3,3,0,1400,0,760000,4,6,1
5147,5147,0,4,3,0,1400,0,760000,4,10,12
5148,5148,0,5,3,0,1200,0,760000,4,3,7
5149,5149,0,6,0,1,1650,8,1060000,3,7,5
5150,5150,0,7,3,0,1000,2,1060000,3,9,3
5151,5151,0,8,3,0,2400,5,2750000,13,7,11
5152,5152,0,9,3,0,1600,5,1060000,3,7,6
5153,5153,0,10,3,0,1400,5,1500000,2,12,9
5154,5154,1,1,2,0,1650,0,760000,4,1,6
5155,5155,1,2,2,0,1000,0,760000,4,8,7
5156,5156,1,3,2,0,1650,0,760000,4,1,3
5157,5157,1,4,2,0,1000,0,575000,5,2,7
5158,5158,1,5,2,0,1200,0,760000,4,6,7
5159,5159,1,6,2,0,1200,0,1060000,3,9,4
5160,5160,1,7,2,0,1000,0,1060000,3,10,11
5161,5161,1,8,2,0,1650,0,1060000,3,9,6
5162,5162,0,1,0,1,1200,4,575000,5,11,2
5163,5163,0,2,4,0,1000,1,760000,4,6,2
5164,5164,0,3,4,0,2200,1,575000,5,9,8
5165,5165,0,4,4,0,1400,1,760000,4,2,9
5166,5166,0,5,4,0,1200,1,1060000,3,1,6
5167,5167,0,6,4,0,1600,1,760000,4,1,5
5168,5168,0,7,4,0,1600,1,1500000,2,11,7
5169,5169,0,8,4,0,1800,1,1060000,3,10,8
5170,5170,0,9,4,0,1400,1,1060000,3,14,5
5171,5171,0,10,0,1,1200,8,2200000,1,1,4
5172,5172,1,1,4,0,1650,2,575000,5,5,2
5173,5173,1,2,4,0,1200,2,760000,4,2,11
5174,5174,1,3,4,0,1650,5,760000,4,3,5
5175,5175,1,4,4,0,1800,5,760000,4,10,6
5176,5176,1,5,4,0,1200,5,760000,4,2,3
5177,5177,1,6,4,0,1200,5,1060000,3,11,2
5178,5178,1,7,4,0,1650,6,1060000,3,8,12
5179,5179,1,8,4,0,1650,7,1060000,3,4,9
5180,5180,0,1,5,0,1000,2,800000,6,11,6
5181,5181,0,2,5,0,1200,2,575000,5,8,9
5182,5182,0,3,5,0,1400,1,575000,5,8,2
5183,5183,0,4,5,0,1200,1,760000,4,3,2
5184,5184,0,5,5,0,1600,1,760000,4,9,3
5185,5185,0,6,5,0,1200,1,760000,4,3,10
5186,5186,0,7,5,0,1400,1,760000,4,6,2
5187,5187,0,8,5,0,1400,1,1060000,3,12,14
5188,5188,0,9,5,0,1000,1,1060000,3,8,6
5189,5189,0,10,5,0,1200,5,1500000,2,3,10
5190,5190,0,11,5,0,1600,5,2200000,1,13,11
5191,5191,0,1,0,1,1800,1,575000,5,5,2
5192,5192,0,2,0,1,1650,1,760000,4,4,6
5193,5193,0,3,0,1,1200,1,760000,4,10,4
5194,5194,0,4,0,1,1200,1,1060000,3,9,3
